GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021500962,261,2747,JR Smith,1610612739,Cleveland Cavaliers,3,7,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,104,219,1,1,20160310,LAL,CLE
Shot Chart Detail,0021500962,288,2747,JR Smith,1610612739,Cleveland Cavaliers,3,4,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-76,232,1,1,20160310,LAL,CLE
Shot Chart Detail,0021500962,410,2747,JR Smith,1610612739,Cleveland Cavaliers,4,6,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,150,198,1,0,20160310,LAL,CLE
Shot Chart Detail,0021500962,430,2747,JR Smith,1610612739,Cleveland Cavaliers,4,5,39,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,148,85,1,0,20160310,LAL,CLE
Shot Chart Detail,0021500983,3,2747,JR Smith,1610612739,Cleveland Cavaliers,1,11,19,Missed Shot,Fadeaway Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,176,175,1,0,20160313,LAC,CLE
Shot Chart Detail,0021500983,14,2747,JR Smith,1610612739,Cleveland Cavaliers,1,9,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,187,178,1,0,20160313,LAC,CLE
Shot Chart Detail,0021500983,236,2747,JR Smith,1610612739,Cleveland Cavaliers,2,2,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-227,124,1,0,20160313,LAC,CLE
Shot Chart Detail,0021500983,248,2747,JR Smith,1610612739,Cleveland Cavaliers,2,1,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,212,160,1,1,20160313,LAC,CLE
Shot Chart Detail,0021500983,287,2747,JR Smith,1610612739,Cleveland Cavaliers,3,8,29,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-194,-1,1,1,20160313,LAC,CLE
Shot Chart Detail,0021500983,299,2747,JR Smith,1610612739,Cleveland Cavaliers,3,6,55,Made Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,21,1,1,20160313,LAC,CLE
Shot Chart Detail,0021500983,308,2747,JR Smith,1610612739,Cleveland Cavaliers,3,5,45,Made Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,2,1,1,20160313,LAC,CLE
Shot Chart Detail,0021500983,330,2747,JR Smith,1610612739,Cleveland Cavaliers,3,3,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-117,237,1,1,20160313,LAC,CLE
Shot Chart Detail,0021500983,353,2747,JR Smith,1610612739,Cleveland Cavaliers,3,2,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,94,239,1,1,20160313,LAC,CLE
Shot Chart Detail,0021500994,51,2747,JR Smith,1610612739,Cleveland Cavaliers,1,5,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-19,203,1,0,20160314,UTA,CLE
Shot Chart Detail,0021500994,58,2747,JR Smith,1610612739,Cleveland Cavaliers,1,4,10,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,3,1,0,20160314,UTA,CLE
Shot Chart Detail,0021500994,158,2747,JR Smith,1610612739,Cleveland Cavaliers,2,5,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,125,213,1,0,20160314,UTA,CLE
Shot Chart Detail,0021500994,186,2747,JR Smith,1610612739,Cleveland Cavaliers,2,2,27,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,37,52,1,1,20160314,UTA,CLE
Shot Chart Detail,0021500994,213,2747,JR Smith,1610612739,Cleveland Cavaliers,3,11,16,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,81,214,1,0,20160314,UTA,CLE
Shot Chart Detail,0021500994,232,2747,JR Smith,1610612739,Cleveland Cavaliers,3,9,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-205,126,1,0,20160314,UTA,CLE
Shot Chart Detail,0021500994,264,2747,JR Smith,1610612739,Cleveland Cavaliers,3,5,23,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,-11,1,0,20160314,UTA,CLE
Shot Chart Detail,0021500994,368,2747,JR Smith,1610612739,Cleveland Cavaliers,4,5,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,99,219,1,0,20160314,UTA,CLE
Shot Chart Detail,0021500994,373,2747,JR Smith,1610612739,Cleveland Cavaliers,4,4,59,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,230,82,1,0,20160314,UTA,CLE
Shot Chart Detail,0021500994,409,2747,JR Smith,1610612739,Cleveland Cavaliers,4,2,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-192,170,1,1,20160314,UTA,CLE
Shot Chart Detail,0021500994,440,2747,JR Smith,1610612739,Cleveland Cavaliers,4,0,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,123,213,1,0,20160314,UTA,CLE
Shot Chart Detail,0021500994,443,2747,JR Smith,1610612739,Cleveland Cavaliers,4,0,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-181,180,1,0,20160314,UTA,CLE
Shot Chart Detail,0021501005,13,2747,JR Smith,1610612739,Cleveland Cavaliers,1,10,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-233,115,1,0,20160316,CLE,DAL
Shot Chart Detail,0021501005,48,2747,JR Smith,1610612739,Cleveland Cavaliers,1,5,51,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,0,62,1,0,20160316,CLE,DAL
Shot Chart Detail,0021501005,80,2747,JR Smith,1610612739,Cleveland Cavaliers,1,3,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-232,110,1,0,20160316,CLE,DAL
Shot Chart Detail,0021501005,89,2747,JR Smith,1610612739,Cleveland Cavaliers,1,2,38,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160316,CLE,DAL
Shot Chart Detail,0021501005,93,2747,JR Smith,1610612739,Cleveland Cavaliers,1,1,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-155,198,1,0,20160316,CLE,DAL
Shot Chart Detail,0021501005,101,2747,JR Smith,1610612739,Cleveland Cavaliers,1,1,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,81,131,1,0,20160316,CLE,DAL
Shot Chart Detail,0021501005,204,2747,JR Smith,1610612739,Cleveland Cavaliers,2,4,58,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,89,156,1,1,20160316,CLE,DAL
Shot Chart Detail,0021501005,216,2747,JR Smith,1610612739,Cleveland Cavaliers,2,3,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,141,95,1,0,20160316,CLE,DAL
Shot Chart Detail,0021501005,262,2747,JR Smith,1610612739,Cleveland Cavaliers,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,43,-219,380,1,0,20160316,CLE,DAL
Shot Chart Detail,0021501005,271,2747,JR Smith,1610612739,Cleveland Cavaliers,3,11,8,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,9,47,1,1,20160316,CLE,DAL
Shot Chart Detail,0021501005,282,2747,JR Smith,1610612739,Cleveland Cavaliers,3,10,0,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,7,1,1,20160316,CLE,DAL
Shot Chart Detail,0021501005,300,2747,JR Smith,1610612739,Cleveland Cavaliers,3,8,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-9,244,1,1,20160316,CLE,DAL
Shot Chart Detail,0021501005,356,2747,JR Smith,1610612739,Cleveland Cavaliers,3,3,31,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,179,-6,1,1,20160316,CLE,DAL
Shot Chart Detail,0021501005,368,2747,JR Smith,1610612739,Cleveland Cavaliers,3,2,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,200,151,1,0,20160316,CLE,DAL
Shot Chart Detail,0021501005,372,2747,JR Smith,1610612739,Cleveland Cavaliers,3,1,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-212,149,1,0,20160316,CLE,DAL
Shot Chart Detail,0021501005,444,2747,JR Smith,1610612739,Cleveland Cavaliers,4,7,40,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,-1,1,0,20160316,CLE,DAL
Shot Chart Detail,0021501005,472,2747,JR Smith,1610612739,Cleveland Cavaliers,4,5,25,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-35,46,1,0,20160316,CLE,DAL
Shot Chart Detail,0021501020,39,2747,JR Smith,1610612739,Cleveland Cavaliers,1,7,26,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,-42,218,1,1,20160318,ORL,CLE
Shot Chart Detail,0021501020,61,2747,JR Smith,1610612739,Cleveland Cavaliers,1,5,18,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,-1,1,0,20160318,ORL,CLE
Shot Chart Detail,0021501020,201,2747,JR Smith,1610612739,Cleveland Cavaliers,2,3,9,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,76,229,1,1,20160318,ORL,CLE
Shot Chart Detail,0021501020,219,2747,JR Smith,1610612739,Cleveland Cavaliers,2,2,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,1,252,1,1,20160318,ORL,CLE
Shot Chart Detail,0021501020,259,2747,JR Smith,1610612739,Cleveland Cavaliers,3,10,51,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,51,1,0,20160318,ORL,CLE
Shot Chart Detail,0021501020,303,2747,JR Smith,1610612739,Cleveland Cavaliers,3,7,6,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,187,47,1,0,20160318,ORL,CLE
Shot Chart Detail,0021501020,327,2747,JR Smith,1610612739,Cleveland Cavaliers,3,4,28,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,16,1,0,20160318,ORL,CLE
Shot Chart Detail,0021501033,54,2747,JR Smith,1610612739,Cleveland Cavaliers,1,5,31,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,11,1,0,20160319,MIA,CLE
Shot Chart Detail,0021501033,228,2747,JR Smith,1610612739,Cleveland Cavaliers,3,11,46,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,204,-6,1,1,20160319,MIA,CLE
Shot Chart Detail,0021501044,17,2747,JR Smith,1610612739,Cleveland Cavaliers,1,9,57,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-22,70,1,1,20160321,CLE,DEN
Shot Chart Detail,0021501044,20,2747,JR Smith,1610612739,Cleveland Cavaliers,1,9,33,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,-6,1,1,20160321,CLE,DEN
Shot Chart Detail,0021501044,24,2747,JR Smith,1610612739,Cleveland Cavaliers,1,8,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-228,129,1,0,20160321,CLE,DEN
Shot Chart Detail,0021501044,200,2747,JR Smith,1610612739,Cleveland Cavaliers,2,6,16,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-181,26,1,0,20160321,CLE,DEN
Shot Chart Detail,0021501044,240,2747,JR Smith,1610612739,Cleveland Cavaliers,2,3,44,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,-5,1,1,20160321,CLE,DEN
Shot Chart Detail,0021501044,261,2747,JR Smith,1610612739,Cleveland Cavaliers,2,1,16,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-43,257,1,0,20160321,CLE,DEN
Shot Chart Detail,0021501044,283,2747,JR Smith,1610612739,Cleveland Cavaliers,3,11,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-29,249,1,0,20160321,CLE,DEN
Shot Chart Detail,0021501044,307,2747,JR Smith,1610612739,Cleveland Cavaliers,3,8,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,194,151,1,1,20160321,CLE,DEN
Shot Chart Detail,0021501044,319,2747,JR Smith,1610612739,Cleveland Cavaliers,3,6,57,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-45,65,1,0,20160321,CLE,DEN
Shot Chart Detail,0021501044,340,2747,JR Smith,1610612739,Cleveland Cavaliers,3,5,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-107,234,1,1,20160321,CLE,DEN
Shot Chart Detail,0021501044,367,2747,JR Smith,1610612739,Cleveland Cavaliers,3,3,28,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,7,1,0,20160321,CLE,DEN
Shot Chart Detail,0021501044,388,2747,JR Smith,1610612739,Cleveland Cavaliers,3,2,0,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,28,46,1,1,20160321,CLE,DEN
Shot Chart Detail,0021501059,10,2747,JR Smith,1610612739,Cleveland Cavaliers,1,10,24,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-227,38,1,0,20160323,CLE,MIL
Shot Chart Detail,0021501059,33,2747,JR Smith,1610612739,Cleveland Cavaliers,1,7,50,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,-6,1,0,20160323,CLE,MIL
Shot Chart Detail,0021501059,40,2747,JR Smith,1610612739,Cleveland Cavaliers,1,7,12,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-122,13,1,1,20160323,CLE,MIL
Shot Chart Detail,0021501059,212,2747,JR Smith,1610612739,Cleveland Cavaliers,2,4,7,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,2,1,1,20160323,CLE,MIL
Shot Chart Detail,0021501059,294,2747,JR Smith,1610612739,Cleveland Cavaliers,3,6,5,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,-6,1,0,20160323,CLE,MIL
Shot Chart Detail,0021501059,364,2747,JR Smith,1610612739,Cleveland Cavaliers,3,1,11,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-110,36,1,0,20160323,CLE,MIL
Shot Chart Detail,0021501059,433,2747,JR Smith,1610612739,Cleveland Cavaliers,4,7,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,114,169,1,1,20160323,CLE,MIL
Shot Chart Detail,0021501059,447,2747,JR Smith,1610612739,Cleveland Cavaliers,4,5,51,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,238,11,1,1,20160323,CLE,MIL
Shot Chart Detail,0021501059,467,2747,JR Smith,1610612739,Cleveland Cavaliers,4,3,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-199,159,1,0,20160323,CLE,MIL
Shot Chart Detail,0021501059,493,2747,JR Smith,1610612739,Cleveland Cavaliers,4,0,20,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,240,-5,1,1,20160323,CLE,MIL
Shot Chart Detail,0021501069,34,2747,JR Smith,1610612739,Cleveland Cavaliers,1,8,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,169,90,1,0,20160324,BKN,CLE
Shot Chart Detail,0021501069,185,2747,JR Smith,1610612739,Cleveland Cavaliers,2,5,25,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,2,1,0,20160324,BKN,CLE
Shot Chart Detail,0021501069,258,2747,JR Smith,1610612739,Cleveland Cavaliers,3,11,45,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,-11,1,0,20160324,BKN,CLE
Shot Chart Detail,0021501069,261,2747,JR Smith,1610612739,Cleveland Cavaliers,3,11,12,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,60,205,1,1,20160324,BKN,CLE
Shot Chart Detail,0021501069,281,2747,JR Smith,1610612739,Cleveland Cavaliers,3,8,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-205,169,1,1,20160324,BKN,CLE
Shot Chart Detail,0021501069,296,2747,JR Smith,1610612739,Cleveland Cavaliers,3,6,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,89,228,1,1,20160324,BKN,CLE
Shot Chart Detail,0021501069,333,2747,JR Smith,1610612739,Cleveland Cavaliers,3,3,19,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,33,1,0,20160324,BKN,CLE
Shot Chart Detail,0021501069,448,2747,JR Smith,1610612739,Cleveland Cavaliers,4,3,24,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,-16,1,0,20160324,BKN,CLE
Shot Chart Detail,0021501069,465,2747,JR Smith,1610612739,Cleveland Cavaliers,4,1,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-201,164,1,0,20160324,BKN,CLE
Shot Chart Detail,0021501069,472,2747,JR Smith,1610612739,Cleveland Cavaliers,4,0,41,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,-15,1,0,20160324,BKN,CLE
Shot Chart Detail,0021501086,14,2747,JR Smith,1610612739,Cleveland Cavaliers,1,9,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,155,210,1,0,20160326,NYK,CLE
Shot Chart Detail,0021501086,64,2747,JR Smith,1610612739,Cleveland Cavaliers,1,5,13,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,51,1,1,20160326,NYK,CLE
Shot Chart Detail,0021501086,77,2747,JR Smith,1610612739,Cleveland Cavaliers,1,3,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,164,193,1,1,20160326,NYK,CLE
Shot Chart Detail,0021501086,101,2747,JR Smith,1610612739,Cleveland Cavaliers,1,1,10,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,41,1,0,20160326,NYK,CLE
Shot Chart Detail,0021501086,205,2747,JR Smith,1610612739,Cleveland Cavaliers,2,4,57,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,21,1,1,20160326,NYK,CLE
Shot Chart Detail,0021501086,248,2747,JR Smith,1610612739,Cleveland Cavaliers,2,1,14,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,22,23,1,1,20160326,NYK,CLE
Shot Chart Detail,0021501086,285,2747,JR Smith,1610612739,Cleveland Cavaliers,3,10,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-32,257,1,0,20160326,NYK,CLE
Shot Chart Detail,0021501086,289,2747,JR Smith,1610612739,Cleveland Cavaliers,3,9,45,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,0,1,0,20160326,NYK,CLE
Shot Chart Detail,0021501086,297,2747,JR Smith,1610612739,Cleveland Cavaliers,3,8,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-115,234,1,0,20160326,NYK,CLE
Shot Chart Detail,0021501086,327,2747,JR Smith,1610612739,Cleveland Cavaliers,3,5,28,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160326,NYK,CLE
Shot Chart Detail,0021501086,493,2747,JR Smith,1610612739,Cleveland Cavaliers,4,3,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,128,188,1,0,20160326,NYK,CLE
Shot Chart Detail,0021501111,249,2747,JR Smith,1610612739,Cleveland Cavaliers,2,5,35,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,15,51,1,1,20160329,CLE,HOU
Shot Chart Detail,0021501111,303,2747,JR Smith,1610612739,Cleveland Cavaliers,2,1,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,225,105,1,0,20160329,CLE,HOU
Shot Chart Detail,0021501111,499,2747,JR Smith,1610612739,Cleveland Cavaliers,4,7,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-119,252,1,0,20160329,CLE,HOU
Shot Chart Detail,0021501111,541,2747,JR Smith,1610612739,Cleveland Cavaliers,4,5,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-155,85,1,0,20160329,CLE,HOU
Shot Chart Detail,0021501111,545,2747,JR Smith,1610612739,Cleveland Cavaliers,4,4,46,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,19,51,1,0,20160329,CLE,HOU
Shot Chart Detail,0021501111,570,2747,JR Smith,1610612739,Cleveland Cavaliers,4,3,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-137,214,1,0,20160329,CLE,HOU
Shot Chart Detail,0021501122,17,2747,JR Smith,1610612739,Cleveland Cavaliers,1,10,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-163,188,1,0,20160331,CLE,BKN
Shot Chart Detail,0021501122,79,2747,JR Smith,1610612739,Cleveland Cavaliers,1,6,37,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,78,31,1,1,20160331,CLE,BKN
Shot Chart Detail,0021501122,83,2747,JR Smith,1610612739,Cleveland Cavaliers,1,5,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,205,144,1,0,20160331,CLE,BKN
Shot Chart Detail,0021501122,95,2747,JR Smith,1610612739,Cleveland Cavaliers,1,4,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-151,193,1,0,20160331,CLE,BKN
Shot Chart Detail,0021501122,123,2747,JR Smith,1610612739,Cleveland Cavaliers,1,3,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-110,232,1,1,20160331,CLE,BKN
Shot Chart Detail,0021501122,226,2747,JR Smith,1610612739,Cleveland Cavaliers,2,6,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,128,218,1,1,20160331,CLE,BKN
Shot Chart Detail,0021501122,387,2747,JR Smith,1610612739,Cleveland Cavaliers,3,5,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-179,174,1,0,20160331,CLE,BKN
Shot Chart Detail,0021501122,404,2747,JR Smith,1610612739,Cleveland Cavaliers,3,4,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-88,242,1,0,20160331,CLE,BKN
Shot Chart Detail,0021501131,41,2747,JR Smith,1610612739,Cleveland Cavaliers,1,6,48,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,97,70,1,0,20160401,ATL,CLE
Shot Chart Detail,0021501131,59,2747,JR Smith,1610612739,Cleveland Cavaliers,1,5,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,130,210,1,1,20160401,ATL,CLE
Shot Chart Detail,0021501131,70,2747,JR Smith,1610612739,Cleveland Cavaliers,1,3,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-88,257,1,1,20160401,ATL,CLE
Shot Chart Detail,0021501131,199,2747,JR Smith,1610612739,Cleveland Cavaliers,2,5,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,158,190,1,1,20160401,ATL,CLE
Shot Chart Detail,0021501131,211,2747,JR Smith,1610612739,Cleveland Cavaliers,2,4,41,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,89,46,1,0,20160401,ATL,CLE
Shot Chart Detail,0021501131,247,2747,JR Smith,1610612739,Cleveland Cavaliers,2,2,13,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,16,1,0,20160401,ATL,CLE
Shot Chart Detail,0021501131,296,2747,JR Smith,1610612739,Cleveland Cavaliers,3,10,53,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,11,1,0,20160401,ATL,CLE
